File Created by: PDT Download Downhole Data
Version: 1.234
Tool Name: PowerMaster
Tool Serial Number: 14
PC Download Start Date and Time: 1/29/2021 at  3:24:16
Date and Time on the tool: 1/29/2021 at  3:24:16
#Recorded ,            Date-Time ,    CRC , objectId ,  jobID , runNum , dataLen ,     XYVibe ,     XYPeak , XYShock ,       ZVib ,      ZPeak , ZShock , ZVibeFlg , ZShkFlg , XYVibeFlg , XYShkFlg , PackedVib , 
000000114 ,  2021/01/28 12:00:37 ,  38537 ,        3 ,      0 ,      0 ,      25 ,  0.7320187 ,   1.961539 ,       0 ,  0.7604492 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000115 ,  2021/01/28 12:01:07 ,  39298 ,        3 ,      0 ,      0 ,      25 ,  0.7052796 ,          0 ,       0 ,  0.7634695 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000116 ,  2021/01/28 12:01:37 ,  13036 ,        3 ,      0 ,      0 ,      25 ,  0.7001641 ,          0 ,       0 ,   0.769631 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000117 ,  2021/01/28 12:02:07 ,   5525 ,        3 ,      0 ,      0 ,      25 ,  0.7013292 ,          0 ,       0 ,  0.7706826 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000118 ,  2021/01/28 12:02:37 ,  27537 ,        3 ,      0 ,      0 ,      25 ,  0.7017756 ,          0 ,       0 ,  0.7696387 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000119 ,  2021/01/28 12:03:07 ,  49176 ,        3 ,      0 ,      0 ,      25 ,  0.7025746 ,          0 ,       0 ,  0.7705183 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000120 ,  2021/01/28 12:03:37 ,   9816 ,        3 ,      0 ,      0 ,      25 ,  0.7044523 ,          0 ,       0 ,   0.771161 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000121 ,  2021/01/28 12:04:07 ,  19326 ,        3 ,      0 ,      0 ,      25 ,  0.7052633 ,          0 ,       0 ,  0.7706673 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000122 ,  2021/01/28 12:04:37 ,   1261 ,        3 ,      0 ,      0 ,      25 ,  0.7059978 ,          0 ,       0 ,  0.7706647 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000123 ,  2021/01/28 12:05:07 ,  60134 ,        3 ,      0 ,      0 ,      25 ,  0.7053257 ,          0 ,       0 ,  0.7703645 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000124 ,  2021/01/28 12:05:37 ,  27607 ,        3 ,      0 ,      0 ,      25 ,  0.7062697 ,          0 ,       0 ,  0.7701465 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000125 ,  2021/01/28 12:06:07 ,   4015 ,        3 ,      0 ,      0 ,      25 ,  0.7080233 ,          0 ,       0 ,  0.7708109 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000126 ,  2021/01/28 12:06:37 ,  12478 ,        3 ,      0 ,      0 ,      25 ,  0.7068853 ,          0 ,       0 ,   0.771129 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000127 ,  2021/01/28 12:07:07 ,   2587 ,        3 ,      0 ,      0 ,      25 ,  0.7074856 ,          0 ,       0 ,  0.7716188 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000128 ,  2021/01/28 12:07:37 ,  16200 ,        3 ,      0 ,      0 ,      25 ,  0.7083685 ,          0 ,       0 ,  0.7725037 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000129 ,  2021/01/28 12:08:07 ,  25614 ,        3 ,      0 ,      0 ,      25 ,  0.7088118 ,          0 ,       0 ,   0.772173 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000130 ,  2021/01/28 12:08:37 ,  46844 ,        3 ,      0 ,      0 ,      25 ,  0.7082629 ,          0 ,       0 ,  0.7712545 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000131 ,  2021/01/28 12:09:07 ,  41944 ,        3 ,      0 ,      0 ,      25 ,  0.7081936 ,          0 ,       0 ,  0.7716164 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000132 ,  2021/01/28 12:09:37 ,  44497 ,        3 ,      0 ,      0 ,      25 ,  0.7080986 ,          0 ,       0 ,   0.772155 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000133 ,  2021/01/28 12:10:07 ,  58346 ,        3 ,      0 ,      0 ,      25 ,  0.7091658 ,          0 ,       0 ,  0.7728425 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000134 ,  2021/01/28 12:10:37 ,   4914 ,        3 ,      0 ,      0 ,      25 ,  0.7086039 ,          0 ,       0 ,  0.7724208 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000135 ,  2021/01/28 12:11:07 ,   5313 ,        3 ,      0 ,      0 ,      25 ,  0.7343634 ,          0 ,       0 ,  0.7471337 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000136 ,  2021/01/28 12:11:37 ,  33528 ,        3 ,      0 ,      0 ,      25 ,  0.7346916 ,          0 ,       0 ,  0.7464896 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000137 ,  2021/01/28 12:12:07 ,  50148 ,        3 ,      0 ,      0 ,      25 ,  0.7371333 ,          0 ,       0 ,  0.7445722 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000138 ,  2021/01/28 12:12:37 ,  12231 ,        3 ,      0 ,      0 ,      25 ,  0.7304563 ,          0 ,       0 ,  0.7514519 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000139 ,  2021/01/28 12:13:07 ,  37523 ,        3 ,      0 ,      0 ,      25 ,  0.7312694 ,          0 ,       0 ,  0.7488406 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000140 ,  2021/01/28 12:13:37 ,  10653 ,        3 ,      0 ,      0 ,      25 ,  0.7339911 ,          0 ,       0 ,  0.7482352 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000141 ,  2021/01/28 12:14:07 ,   1346 ,        3 ,      0 ,      0 ,      25 ,  0.7302384 ,          0 ,       0 ,  0.7519134 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000142 ,  2021/01/28 12:14:37 ,  49516 ,        3 ,      0 ,      0 ,      25 ,  0.7325623 ,          0 ,       0 ,  0.7496037 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000143 ,  2021/01/28 12:15:07 ,  10254 ,        3 ,      0 ,      0 ,      25 ,  0.7335396 ,          0 ,       0 ,  0.7475247 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000144 ,  2021/01/28 12:15:37 ,  12707 ,        3 ,      0 ,      0 ,      25 ,  0.7357771 ,          0 ,       0 ,  0.7448621 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000145 ,  2021/01/28 12:16:07 ,  41058 ,        3 ,      0 ,      0 ,      25 ,  0.7316492 ,          0 ,       0 ,  0.7485969 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000146 ,  2021/01/28 12:16:37 ,  38138 ,        3 ,      0 ,      0 ,      25 ,   0.734086 ,          0 ,       0 ,  0.7476581 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000147 ,  2021/01/28 12:17:07 ,  38831 ,        3 ,      0 ,      0 ,      25 ,    0.73444 ,          0 ,       0 ,  0.7464011 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000148 ,  2021/01/28 12:17:37 ,   5013 ,        3 ,      0 ,      0 ,      25 ,  0.7356045 ,          0 ,       0 ,  0.7434102 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000149 ,  2021/01/28 12:18:07 ,  39193 ,        3 ,      0 ,      0 ,      25 ,  0.7315722 ,          0 ,       0 ,  0.7467372 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000150 ,  2021/01/28 12:18:37 ,  24799 ,        3 ,      0 ,      0 ,      25 ,  0.7313182 ,          0 ,       0 ,  0.7500898 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000151 ,  2021/01/28 12:19:07 ,  26273 ,        3 ,      0 ,      0 ,      25 ,   0.738875 ,          0 ,       0 ,   0.741294 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000152 ,  2021/01/28 12:19:37 ,   4964 ,        3 ,      0 ,      0 ,      25 ,  0.7349355 ,          0 ,       0 ,  0.7444428 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000153 ,  2021/01/28 12:20:07 ,  45655 ,        3 ,      0 ,      0 ,      25 ,  0.7332318 ,          0 ,       0 ,  0.7454085 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000154 ,  2021/01/28 12:20:37 ,  15901 ,        3 ,      0 ,      0 ,      25 ,  0.7361021 ,          0 ,       0 ,  0.7439976 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000155 ,  2021/01/28 12:21:07 ,  65407 ,        3 ,      0 ,      0 ,      25 ,  0.7286121 ,          0 ,       0 ,  0.7496371 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000156 ,  2021/01/28 12:21:37 ,  14853 ,        3 ,      0 ,      0 ,      25 ,  0.7338679 ,          0 ,       0 ,  0.7427638 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000157 ,  2021/01/28 12:22:07 ,  29011 ,        3 ,      0 ,      0 ,      25 ,  0.7319979 ,          0 ,       0 ,  0.7448852 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000158 ,  2021/01/28 12:22:37 ,   1091 ,        3 ,      0 ,      0 ,      25 ,  0.7342219 ,          0 ,       0 ,  0.7423585 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000159 ,  2021/01/28 12:23:07 ,  43039 ,        3 ,      0 ,      0 ,      25 ,  0.7323596 ,          0 ,       0 ,  0.7445953 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000160 ,  2021/01/28 12:23:37 ,  60602 ,        3 ,      0 ,      0 ,      25 ,  0.7332677 ,          0 ,       0 ,  0.7430947 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000161 ,  2021/01/28 12:24:07 ,  50747 ,        3 ,      0 ,      0 ,      25 ,  0.7282228 ,          0 ,       0 ,  0.7502465 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000162 ,  2021/01/28 12:24:37 ,  42988 ,        3 ,      0 ,      0 ,      25 ,  0.7312977 ,          0 ,       0 ,  0.7428613 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000163 ,  2021/01/28 12:25:07 ,  12883 ,        3 ,      0 ,      0 ,      25 ,  0.7337188 ,          0 ,       0 ,  0.7414285 ,        1.5 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000164 ,  2021/01/28 12:25:37 ,  19542 ,        3 ,      0 ,      0 ,      25 ,  0.7335011 ,          0 ,       0 ,  0.7440181 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000165 ,  2021/01/28 12:26:07 ,  56838 ,        3 ,      0 ,      0 ,      25 ,  0.7299817 ,   1.538462 ,       0 ,   0.745706 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000166 ,  2021/01/28 12:26:37 ,  32987 ,        3 ,      0 ,      0 ,      25 ,  0.7392495 ,         18 ,       0 ,  0.7435384 ,   20.19231 ,      1 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000167 ,  2021/01/28 12:27:07 ,  49456 ,        3 ,      0 ,      0 ,      25 ,  0.7247064 ,          0 ,       0 ,  0.7471288 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000168 ,  2021/01/28 12:27:37 ,  33547 ,        3 ,      0 ,      0 ,      25 ,  0.7234771 ,   1.615385 ,       0 ,  0.7485894 ,          2 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000169 ,  2021/01/28 12:28:07 ,  27620 ,        3 ,      0 ,      0 ,      25 ,  0.7231847 ,   2.115385 ,       0 ,  0.7509456 ,   2.307692 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000170 ,  2021/01/28 12:28:37 ,   7786 ,        3 ,      0 ,      0 ,      25 ,   0.721563 ,          0 ,       0 ,  0.7500116 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000171 ,  2021/01/28 12:29:07 ,  32628 ,        3 ,      0 ,      0 ,      25 ,  0.7204036 ,          0 ,       0 ,  0.7498282 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000172 ,  2021/01/28 12:29:37 ,  60545 ,        3 ,      0 ,      0 ,      25 ,  0.7198707 ,          0 ,       0 ,   0.750118 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000173 ,  2021/01/28 12:30:07 ,  60607 ,        3 ,      0 ,      0 ,      25 ,  0.7199804 ,          0 ,       0 ,    0.75049 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000174 ,  2021/01/28 12:30:36 ,  18908 ,        3 ,      0 ,      0 ,      25 ,  0.7195795 ,          0 ,       0 ,  0.7517816 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000175 ,  2021/01/28 12:31:06 ,  41089 ,        3 ,      0 ,      0 ,      25 ,  0.7205012 ,          0 ,       0 ,  0.7502078 ,   1.576923 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000176 ,  2021/01/28 12:31:36 ,  15093 ,        3 ,      0 ,      0 ,      25 ,  0.7209261 ,        2.5 ,       0 ,  0.7508521 ,   2.461539 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000177 ,  2021/01/28 12:32:06 ,  10951 ,        3 ,      0 ,      0 ,      25 ,  0.7174239 ,          0 ,       0 ,  0.7471648 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000178 ,  2021/01/28 12:32:36 ,  38057 ,        3 ,      0 ,      0 ,      25 ,  0.7166279 ,          0 ,       0 ,  0.7466548 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000179 ,  2021/01/28 12:33:06 ,  10621 ,        3 ,      0 ,      0 ,      25 ,  0.7174572 ,          0 ,       0 ,  0.7473983 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000180 ,  2021/01/28 12:33:36 ,  14087 ,        3 ,      0 ,      0 ,      25 ,  0.7173311 ,          0 ,       0 ,  0.7461836 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000181 ,  2021/01/28 12:34:06 ,  10653 ,        3 ,      0 ,      0 ,      25 ,  0.7169485 ,          0 ,       0 ,  0.7462457 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000182 ,  2021/01/28 12:34:36 ,  22425 ,        3 ,      0 ,      0 ,      25 ,  0.7173367 ,          0 ,       0 ,  0.7457594 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000183 ,  2021/01/28 12:35:06 ,  50128 ,        3 ,      0 ,      0 ,      25 ,  0.7163044 ,          0 ,       0 ,  0.7452341 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000184 ,  2021/01/28 12:35:36 ,   4025 ,        3 ,      0 ,      0 ,      25 ,  0.7159535 ,          0 ,       0 ,  0.7454789 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000185 ,  2021/01/28 12:36:06 ,  21768 ,        3 ,      0 ,      0 ,      25 ,  0.7148685 ,          0 ,       0 ,  0.7449819 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000186 ,  2021/01/28 12:36:36 ,  34647 ,        3 ,      0 ,      0 ,      25 ,  0.7152855 ,          0 ,       0 ,  0.7438225 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000187 ,  2021/01/28 12:37:06 ,  52595 ,        3 ,      0 ,      0 ,      25 ,  0.7155621 ,          0 ,       0 ,  0.7448567 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000188 ,  2021/01/28 12:37:36 ,   2840 ,        3 ,      0 ,      0 ,      25 ,   0.714784 ,          0 ,       0 ,  0.7448071 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000189 ,  2021/01/28 12:38:06 ,   3511 ,        3 ,      0 ,      0 ,      25 ,  0.7145449 ,          0 ,       0 ,  0.7435401 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000190 ,  2021/01/28 12:38:36 ,  42781 ,        3 ,      0 ,      0 ,      25 ,  0.7137761 ,          0 ,       0 ,   0.744207 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000191 ,  2021/01/28 12:39:06 ,    216 ,        3 ,      0 ,      0 ,      25 ,  0.7147374 ,          0 ,       0 ,  0.7434221 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000192 ,  2021/01/28 12:39:36 ,  62418 ,        3 ,      0 ,      0 ,      25 ,  0.7146071 ,          0 ,       0 ,  0.7435966 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000193 ,  2021/01/28 12:40:06 ,  14937 ,        3 ,      0 ,      0 ,      25 ,  0.7144783 ,          0 ,       0 ,  0.7434735 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000194 ,  2021/01/28 12:40:36 ,  23315 ,        3 ,      0 ,      0 ,      25 ,  0.7138953 ,          0 ,       0 ,   0.743512 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000195 ,  2021/01/28 12:41:06 ,  10528 ,        3 ,      0 ,      0 ,      25 ,  0.7142641 ,          0 ,       0 ,  0.7428638 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000196 ,  2021/01/28 12:41:36 ,    615 ,        3 ,      0 ,      0 ,      25 ,  0.7136547 ,          0 ,       0 ,  0.7431871 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000197 ,  2021/01/28 12:42:06 ,  47717 ,        3 ,      0 ,      0 ,      25 ,  0.7139111 ,          0 ,       0 ,  0.7428498 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000198 ,  2021/01/28 12:42:36 ,  20102 ,        3 ,      0 ,      0 ,      25 ,  0.7136299 ,          0 ,       0 ,  0.7430478 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000199 ,  2021/01/28 12:43:06 ,  53738 ,        3 ,      0 ,      0 ,      25 ,  0.7126797 ,          0 ,       0 ,  0.7434333 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000200 ,  2021/01/28 12:43:36 ,  56134 ,        3 ,      0 ,      0 ,      25 ,  0.7138304 ,          0 ,       0 ,  0.7433938 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000201 ,  2021/01/28 12:44:06 ,  60359 ,        3 ,      0 ,      0 ,      25 ,  0.7129657 ,          0 ,       0 ,  0.7431658 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000202 ,  2021/01/28 12:44:36 ,  27551 ,        3 ,      0 ,      0 ,      25 ,  0.7134722 ,          0 ,       0 ,  0.7442485 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000203 ,  2021/01/28 12:45:06 ,  32752 ,        3 ,      0 ,      0 ,      25 ,  0.7130452 ,          0 ,       0 ,  0.7433966 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000204 ,  2021/01/28 12:45:36 ,  13756 ,        3 ,      0 ,      0 ,      25 ,    0.71319 ,          0 ,       0 ,  0.7428299 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000205 ,  2021/01/28 12:46:06 ,  12402 ,        3 ,      0 ,      0 ,      25 ,  0.7136188 ,          0 ,       0 ,  0.7432176 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000206 ,  2021/01/28 12:46:36 ,  32754 ,        3 ,      0 ,      0 ,      25 ,   0.711931 ,          0 ,       0 ,  0.7420061 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000207 ,  2021/01/28 12:47:06 ,  55435 ,        3 ,      0 ,      0 ,      25 ,  0.7119924 ,          0 ,       0 ,  0.7420161 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000208 ,  2021/01/28 12:47:36 ,  21321 ,        3 ,      0 ,      0 ,      25 ,  0.7110662 ,          0 ,       0 ,  0.7410217 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000209 ,  2021/01/28 12:48:06 ,   6109 ,        3 ,      0 ,      0 ,      25 ,  0.7115052 ,          0 ,       0 ,  0.7426067 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000210 ,  2021/01/28 12:48:36 ,  33444 ,        3 ,      0 ,      0 ,      25 ,  0.7123867 ,          0 ,       0 ,   0.741818 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000211 ,  2021/01/28 12:49:06 ,   7146 ,        3 ,      0 ,      0 ,      25 ,  0.7114731 ,          0 ,       0 ,  0.7428632 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000212 ,  2021/01/28 12:49:36 ,  61511 ,        3 ,      0 ,      0 ,      25 ,  0.7114437 ,          0 ,       0 ,  0.7410226 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
000000213 ,  2021/01/28 12:50:06 ,  57481 ,        3 ,      0 ,      0 ,      25 ,   0.711287 ,          0 ,       0 ,  0.7417762 ,          0 ,      0 ,        0 ,       0 ,         0 ,        0 ,         0 , 
